test_id	inti_type	pre_prob	bacterial_host	pre_prob	resistance_category
NZ_MJIL01000092.1|WP_075767259.1|Group14_4	Group14	0.99977905	Gammaproteobacteria	0.9998617	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,chloramphenicol,elfamycin,ethambutol,fosfomycin,glycopeptide,multidrug,nitrofurantoin,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
NZ_MDBA01000032.1|WP_102555630.1|Group14_4	Group14	0.9999552	Gammaproteobacteria	0.9999989	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,chloramphenicol,elfamycin,ethambutol,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
AP024618.1|BCV66994.1|Group14_4	Group14	0.9999399	Gammaproteobacteria	0.9999999	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,chloramphenicol,elfamycin,ethambutol,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
NZ_ABCP01000029.1|WP_007154720.1|Group14_4	Group14	0.9999368	Gammaproteobacteria	0.99999535	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline,triclosan
NZ_MSCO01000002.1|WP_105056561.1|Group14_4	Group14	0.9998294	Gammaproteobacteria	0.9997967	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline,triclosan
NZ_CP045369.1|WP_152453292.1|Group14_4	Group14	0.99986494	Gammaproteobacteria	0.99911803	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
ALDF01000007.1|EJH41282.1|Group14_4	Group14	0.999982	Gammaproteobacteria	0.9997844	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,chloramphenicol,elfamycin,fosfomycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline,triclosan,trimethoprim
NZ_QAGM01000017.1|WP_107852469.1|Group14_4	Group14	0.99978095	Gammaproteobacteria	0.999828	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,glycopeptide,isoniazid,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline,triclosan
NZ_LTYX01000009.1|WP_063652021.1|Group14_4	Group14	0.9999802	Gammaproteobacteria	0.99999785	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,glycopeptide,multidrug,peptide,quinolone,rifamycin,sulfonamide,tetracycline,triclosan
RHGB01000004.1|RNL66304.1|Group14_4	Group14	0.9999027	Gammaproteobacteria	0.9999974	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
NZ_SCFZ01000018.1|WP_221932085.1|Group14_4	Group14	0.9999651	Gammaproteobacteria	0.9999943	MLS,aminoglycoside,bacitracin,beta-lactam,elfamycin,glycopeptide,multidrug,mupirocin,peptide,pleuromutilin,polymyxin,quinolone,rifamycin,sulfonamide,tetracycline
DLVT01000177.1|HAB08835.1|Group14_4	Group14	0.99961275	Gammaproteobacteria	0.9985013	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,glycopeptide,multidrug,peptide,pleuromutilin,polymyxin,quinolone,rifamycin,sulfonamide,tetracycline
NZ_FOTV01000039.1|WP_052479540.1|Group14_4	Group14	0.99997175	Gammaproteobacteria	0.95509416	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,glycopeptide,multidrug,mupirocin,peptide,pleuromutilin,polymyxin,quinolone,rifamycin,sulfonamide,tetracycline,triclosan
NZ_FPJW01000005.1|WP_072326006.1|Group14_4	Group14	0.9999213	Gammaproteobacteria	0.9993424	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,chloramphenicol,elfamycin,fosfomycin,glycopeptide,kasugamycin,multidrug,nitrofurantoin,nitroimidazole,peptide,pleuromutilin,polymyxin,qa_compound,quinolone,rifamycin,sulfonamide,tetracycline,triclosan,trimethoprim
UGSB01000001.1|SUA51090.1|Group14_4	Group14	0.99987733	Betaproteobacteria	0.99915683	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,multidrug,peptide,quinolone,rifamycin,sulfonamide,tetracycline
NZ_JAHHDZ010000016.1|WP_215152508.1|Group14_4	Group14	0.9996026	Gammaproteobacteria	0.9991242	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,chloramphenicol,elfamycin,ethambutol,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
REBY01000112.1|TVP89109.1|Group14_4	Group14	0.99978167	Gammaproteobacteria	0.99995697	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
NZND01000011.1|MAM71312.1|Group14_4	Group14	0.9997602	Gammaproteobacteria	0.9997205	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,glycopeptide,multidrug,peptide,quinolone,rifamycin,tetracycline
Unknown|WP_204758429.1|Group14_4	Group14	0.9999865	Gammaproteobacteria	0.99999654	MLS,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,glycopeptide,multidrug,peptide,pleuromutilin,polymyxin,quinolone,rifamycin,sulfonamide,tetracycline
JABXIK010000111.1|NVK38967.1|Group14_4	Group14	0.9999013	Gammaproteobacteria	0.9994246	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
NZ_MCVH01000162.1|WP_102350101.1|Group14_4	Group14	0.9999707	Gammaproteobacteria	0.99999666	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,chloramphenicol,elfamycin,ethambutol,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
NZ_QOCH01000003.1|WP_113814277.1|Group14_4	Group14	0.99979407	Gammaproteobacteria	0.9999701	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
NZ_JADZGR010000026.1|WP_208134599.1|Group14_4	Group14	0.999977	Gammaproteobacteria	0.9975865	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,chloramphenicol,elfamycin,ethambutol,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
NZ_VCHA01000004.1|WP_200205279.1|Group14_4	Group14	0.9999505	Gammaproteobacteria	0.9999943	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
NZ_CP021425.1|WP_087462165.1|Group14_4	Group14	0.9999347	Gammaproteobacteria	0.9999969	MLS,aminoglycoside,bacitracin,beta-lactam,chloramphenicol,elfamycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
NZ_JANFTN010000015.1|WP_053316014.1|Group15_4	Group15	0.9999982	Gammaproteobacteria	0.99999976	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
NZ_JYJP01000128.1|WP_047049614.1|Group15_4	Group15	0.99999166	Gammaproteobacteria	0.9999709	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,chloramphenicol,elfamycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline,trimethoprim
LR721750.1|VVV03623.1|Group15_4	Group15	0.9999858	Gammaproteobacteria	0.99985695	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,chloramphenicol,elfamycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
NZ_MCRY01000009.1|WP_102387322.1|Group15_4	Group15	0.9999988	Gammaproteobacteria	0.99999964	MLS,aminoglycoside,bacitracin,beta-lactam,chloramphenicol,elfamycin,ethambutol,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
DTWE01000200.1|HIC47810.1|Group15_4	Group15	0.9999949	Gammaproteobacteria	0.9972863	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,chloramphenicol,elfamycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
NZ_PDJL01000004.1|WP_098415790.1|Group15_4	Group15	0.9999989	Gammaproteobacteria	0.9999938	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,chloramphenicol,elfamycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
JABCHA010000005.1|MBE3878358.1|Group15_4	Group15	0.9999975	Gammaproteobacteria	0.9999964	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
AAXMZC010000023.1|EGQ9324976.1|Group15_4	Group15	0.9999995	Gammaproteobacteria	0.99999976	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,fosfomycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline,triclosan
AAXMJW010000004.1|EGQ7761451.1|Group15_4	Group15	0.9999982	Gammaproteobacteria	0.9999901	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,chloramphenicol,elfamycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
NZ_JAAUWT010000012.1|WP_190336027.1|Group15_4	Group15	0.9999962	Gammaproteobacteria	0.99996805	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,chloramphenicol,elfamycin,fosfomycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
NZ_SMFQ01000003.1|WP_131906112.1|Group15_4	Group15	0.99999297	Gammaproteobacteria	0.99999607	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,glycopeptide,multidrug,peptide,polymyxin,quinolone,rifamycin,sulfonamide,tetracycline,triclosan
NZ_CP051109.1|WP_172563602.1|Group15_4	Group15	0.9999993	Gammaproteobacteria	0.9999956	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,chloramphenicol,elfamycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
NZ_ACZC01000046.1|WP_005441278.1|Group15_4	Group15	0.99999774	Gammaproteobacteria	0.9999989	MLS,aminoglycoside,bacitracin,beta-lactam,chloramphenicol,elfamycin,fosfomycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
NZ_MDAG01000013.1|WP_102395465.1|Group15_4	Group15	0.99999547	Gammaproteobacteria	0.9999409	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
NZ_CP012202.1|WP_061439372.1|Group15_4	Group15	0.9999994	Gammaproteobacteria	0.8688434	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,glycopeptide,multidrug,peptide,pleuromutilin,qa_compound,quinolone,rifamycin,sulfonamide,tetracycline
NZ_AMBT01000008.1|WP_000841996.1|Group15_4	Group15	0.99999166	Gammaproteobacteria	0.9999926	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,fosfomycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline,triclosan
NZ_JACJDZ010000003.1|WP_182681626.1|Group15_4	Group15	0.99999714	Gammaproteobacteria	0.99999607	MLS,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,tetracycline
NZXG01000033.1|MAR91023.1|Group15_4	Group15	0.99997056	Gammaproteobacteria	0.9988877	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,glycopeptide,multidrug,mupirocin,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline,triclosan
NZ_VIPX01000033.1|WP_142630445.1|Group15_4	Group15	0.9999982	Gammaproteobacteria	0.9999999	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,fosfomycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
NZ_QRSQ01000006.1|WP_029826230.1|Group15_4	Group15	0.9999982	Gammaproteobacteria	1.0	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
JAHJOW010000368.1|MBU1310989.1|Group15_4	Group15	0.99999785	Gammaproteobacteria	0.99998116	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
AAXNID010000008.1|EGR0635659.1|Group15_4	Group15	0.99999774	Gammaproteobacteria	0.99998796	MLS,aminoglycoside,bacitracin,beta-lactam,chloramphenicol,elfamycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline,triclosan
NZ_RXZH01000001.1|WP_126572353.1|Group15_4	Group15	0.99999833	Gammaproteobacteria	0.99965036	MLS,aminoglycoside,bacitracin,beta-lactam,chloramphenicol,elfamycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline,triclosan
ML064693.1|RJY07899.1|Group15_4	Group15	0.99999106	Gammaproteobacteria	0.9999776	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
NZ_CP015345.1|WP_063456574.1|Group15_4	Group15	0.9999907	Gammaproteobacteria	0.99999726	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,glycopeptide,multidrug,peptide,pleuromutilin,qa_compound,quinolone,rifamycin,sulfonamide,tetracycline
NZ_JABXGK010000001.1|WP_198557745.1|Group15_4	Group15	0.99999547	Gammaproteobacteria	0.99995875	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,chloramphenicol,elfamycin,ethambutol,glycopeptide,isoniazid,multidrug,peptide,pleuromutilin,polymyxin,quinolone,rifamycin,sulfonamide,tetracycline
NZ_NNQI01000280.1|WP_140353923.1|Group15_4	Group15	0.999998	Gammaproteobacteria	0.9999995	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
NZ_RQNX01000004.1|WP_129147456.1|Group15_4	Group15	0.99999714	Gammaproteobacteria	1.0	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
PAJJ01000051.1|MAX45133.1|Group15_4	Group15	0.99998903	Gammaproteobacteria	0.9998802	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,glycopeptide,multidrug,peptide,quinolone,rifamycin,sulfonamide,tetracycline,triclosan
NZ_JH976125.1|WP_032802892.1|Group15_4	Group15	0.99999666	Gammaproteobacteria	0.999998	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,fosfomycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
DACQYF010000004.1|HAS8112858.1|Group15_4	Group15	0.99999774	Gammaproteobacteria	0.9999994	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,chloramphenicol,elfamycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline,triclosan
NZ_JACJEE010000006.1|WP_182777979.1|Group15_4	Group15	0.99998903	Gammaproteobacteria	0.999998	MLS,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,glycopeptide,multidrug,peptide,pleuromutilin,qa_compound,quinolone,rifamycin,sulfonamide,tetracycline
QZSG01000343.1|MVD32941.1|Group15_4	Group15	0.9999932	Gammaproteobacteria	1.0	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,fosfomycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline,triclosan
NZ_NNQQ01000405.1|WP_140389437.1|Group15_4	Group15	0.9999951	Gammaproteobacteria	0.9999989	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
NZ_JADYXN010000011.1|WP_197209144.1|Group15_4	Group15	0.9999968	Gammaproteobacteria	0.9995952	MLS,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,tetracycline
NZ_JABWSQ010000022.1|WP_011105976.1|Group15_4	Group15	0.99999833	Gammaproteobacteria	0.99999213	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
NZ_CP032213.1|WP_137282155.1|Group15_4	Group15	0.9999323	Gammaproteobacteria	0.99992967	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
NZ_MISQ01000036.1|WP_069535785.1|Group15_4	Group15	0.99999726	Gammaproteobacteria	0.9999988	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
NZ_JAGDJP010000005.1|WP_213911115.1|Group15_4	Group15	0.9999839	Gammaproteobacteria	0.9999987	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,chloramphenicol,elfamycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
NZ_JAHAMR010000007.1|WP_187027135.1|Group15_4	Group15	0.9999988	Gammaproteobacteria	0.9999995	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
HM167967.1|ADK38961.1|Group15_4	Group15	0.9999969	Gammaproteobacteria	0.9999999	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,fosfomycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline,triclosan
AAGFRG010000119.1|EBN4287377.1|Group15_4	Group15	0.9999535	Gammaproteobacteria	0.9998247	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,chloramphenicol,elfamycin,fosfomycin,glycopeptide,kasugamycin,multidrug,nitrofurantoin,nitroimidazole,peptide,pleuromutilin,polymyxin,qa_compound,quinolone,rifamycin,sulfonamide,tetracycline,triclosan,trimethoprim
NZ_CAUN01000028.1|WP_049536590.1|Group15_4	Group15	0.9999949	Gammaproteobacteria	0.99999964	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
NZ_PDFS01000084.1|WP_103187422.1|Group15_4	Group15	0.99999785	Gammaproteobacteria	0.9999956	MLS,aminoglycoside,bacitracin,beta-lactam,chloramphenicol,elfamycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline,triclosan
JABCDU010000005.1|MBE4243857.1|Group15_4	Group15	0.99999845	Gammaproteobacteria	0.9999994	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
ACZB01000078.1|EEZ81782.1|Group15_4	Group15	0.9999982	Gammaproteobacteria	0.999998	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,chloramphenicol,elfamycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
NZ_RPDA01000003.1|WP_157625186.1|Group15_4	Group15	0.99999785	Gammaproteobacteria	0.99999833	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
NZ_JONH01000002.1|WP_038173097.1|Group15_4	Group15	0.9999995	Gammaproteobacteria	0.99999905	MLS,aminoglycoside,bacitracin,beta-lactam,chloramphenicol,elfamycin,ethambutol,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
ABBOZO010000005.1|EHW0641105.1|Group15_4	Group15	0.9999982	Gammaproteobacteria	0.9999838	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
NZ_NNCQ01000011.1|WP_140051324.1|Group15_4	Group15	0.9999989	Gammaproteobacteria	0.99997115	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
NZ_NNPT01000359.1|WP_140196008.1|Group15_4	Group15	0.99999785	Gammaproteobacteria	0.99999607	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
NZ_LGYS01000010.1|WP_053052351.1|Group15_4	Group15	0.9999722	Gammaproteobacteria	0.9999994	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
NZ_JAHANL010000002.1|WP_217525820.1|Group15_4	Group15	0.9999987	Gammaproteobacteria	0.99999833	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
NZ_LXWK01000002.1|WP_068059703.1|Group15_4	Group15	0.9999933	Gammaproteobacteria	0.99976486	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
NZ_MCYQ01000029.1|WP_102318389.1|Group15_4	Group15	0.9999963	Gammaproteobacteria	0.999987	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,chloramphenicol,elfamycin,ethambutol,fosfomycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
NZ_JAGJEL010000018.1|WP_211036898.1|Group15_4	Group15	0.99999607	Gammaproteobacteria	0.9999925	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
AAXMLU010000003.1|EGQ7950268.1|Group15_4	Group15	0.9989761	Gammaproteobacteria	0.9997589	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,chloramphenicol,elfamycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
NZ_JAGDKU010000004.1|WP_213909731.1|Group15_4	Group15	0.999997	Gammaproteobacteria	1.0	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,chloramphenicol,elfamycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
JAHIWM010000159.1|MBU0913057.1|Group15_4	Group15	0.99999666	Gammaproteobacteria	0.99836355	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
AAXPBN010000004.1|EGR6096601.1|Group15_4	Group15	0.9998579	Gammaproteobacteria	0.9998666	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
NZ_MCUW01000078.1|WP_102471586.1|Group15_4	Group15	0.99937695	Gammaproteobacteria	0.99863666	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
NZ_JABBXH010000001.1|WP_169073374.1|Group15_4	Group15	0.9999902	Gammaproteobacteria	0.99999475	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
NZ_NNDE01000147.1|WP_140075365.1|Group15_4	Group15	0.99999845	Gammaproteobacteria	0.99999297	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
NZ_ACZV01000004.1|WP_004411426.1|Group15_4	Group15	0.99999833	Gammaproteobacteria	0.9999337	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,chloramphenicol,elfamycin,ethambutol,fosfomycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
NZ_LANC01000005.1|WP_045825209.1|Group15_4	Group15	0.9999962	Gammaproteobacteria	0.99977344	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,glycopeptide,isoniazid,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline,triclosan
NZ_KL544005.1|WP_031569683.1|Group15_4	Group15	0.9999949	Gammaproteobacteria	0.99999654	MLS,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
NZ_BLPI01000001.1|WP_220718581.1|Group15_4	Group15	0.99999475	Gammaproteobacteria	0.99999845	MLS,aminoglycoside,bacitracin,beta-lactam,elfamycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,tetracycline
NZ_PIFU01000004.1|WP_048609554.1|Group15_4	Group15	0.999997	Gammaproteobacteria	0.9999999	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,chloramphenicol,elfamycin,ethambutol,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
