test_id	inti_type	pre_prob	bacterial_host	pre_prob	resistance_category
AAXMMF010000012.1|EGQ7938773.1|Group15_4	Group08	0.7109171	Zetaproteobacteria	0.37836322	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,fosfomycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
NZ_NNRB01000074.1|WP_140391839.1|Group15_4	Group15	0.43527824	Gammaproteobacteria	0.66775215	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,fosfomycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
NZ_CP012737.1|WP_096793066.1|Group15_4	Group04	0.3697241	Gammaproteobacteria	0.27913353	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,chloramphenicol,elfamycin,fosfomycin,glycopeptide,multidrug,nitrofurantoin,peptide,pleuromutilin,polymyxin,quinolone,rifamycin,sulfonamide,tetracycline,triclosan,trimethoprim
NZ_JAAKZM010000102.1|WP_176245938.1|Group15_4	Group08	0.98121554	Deltaproteobacteria	0.30693302	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,chloramphenicol,elfamycin,ethambutol,fosfomycin,glycopeptide,isoniazid,multidrug,peptide,polymyxin,quinolone,rifamycin,sulfonamide,tetracycline,triclosan
NZ_VYYA01000005.1|WP_150919020.1|Group15_4	Group02	0.28330505	Gammaproteobacteria	0.317518	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
NZ_AWJH01000127.1|WP_025636844.1|Group15_4	Group04	0.5819311	Gammaproteobacteria	0.666027	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline,triclosan
JABCBO010000002.1|MBE4428674.1|Group15_4	Group08	0.8261405	Zetaproteobacteria	0.23874713	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,fosfomycin,glycopeptide,isoniazid,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline,triclosan
NZ_JAAKZN010000038.1|WP_171981165.1|Group15_4	Group06	0.9998753	Gammaproteobacteria	0.99624723	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
AAXOOE010000116.1|EGR4466338.1|Group15_4	Group06	0.980334	Gammaproteobacteria	0.64902055	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,ethambutol,glycopeptide,multidrug,peptide,quinolone,rifamycin,sulfonamide,tetracycline
KQ257215.1|KNA48517.1|Group15_4	Group06	0.54977095	Gammaproteobacteria	0.590222	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,fosfomycin,glycopeptide,multidrug,peptide,quinolone,rifamycin,sulfonamide,tetracycline,triclosan
NZ_PNCM01000049.1|WP_138568999.1|Group15_4	Group11	0.73908246	Zetaproteobacteria	0.45377234	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,ethambutol,glycopeptide,multidrug,peptide,quinolone,rifamycin,tetracycline,triclosan
AAXNXK010000049.1|EGR2417064.1|Group15_4	Unclassified	0.3812738	Zetaproteobacteria	0.2962154	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
NZ_PKNI01000102.1|WP_038881934.1|Group15_4	Group08	0.52281827	Opitutae	0.24933255	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,chloramphenicol,elfamycin,ethambutol,fosfomycin,glycopeptide,multidrug,peptide,pleuromutilin,polymyxin,quinolone,rifamycin,sulfonamide,tetracycline,trimethoprim
NZ_AHCA01000001.1|WP_036980292.1|Group15_4	Group06	0.9903426	Gammaproteobacteria	0.8262929	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
NZ_JACJDT010000051.1|WP_182719353.1|Group15_4	Group08	0.7693063	Gammaproteobacteria	0.6376124	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,glycopeptide,isoniazid,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline,triclosan
JAAEYZ010000033.1|MBR9874900.1|Group15_4	Group08	0.90265447	Gammaproteobacteria	0.33386618	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,ethambutol,glycopeptide,multidrug,peptide,quinolone,rifamycin,tetracycline,triclosan
NZ_CP018321.1|WP_101563427.1|Group15_4	Group04	0.7608631	Zetaproteobacteria	0.53562635	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,tetracycline
NZ_NNQE01000014.1|WP_069501859.1|Group15_4	Group08	0.8329617	Zetaproteobacteria	0.19027065	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,glycopeptide,multidrug,peptide,quinolone,rifamycin,sulfonamide,tetracycline,triclosan
CP003845.1|AFT77107.1|Group15_4	Group06	0.99989533	Gammaproteobacteria	0.99938095	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,glycopeptide,isoniazid,multidrug,peptide,quinolone,rifamycin,sulfonamide,tetracycline
NZ_CP015512.1|WP_085761132.1|Group15_4	Group04	0.3006324	Zetaproteobacteria	0.31446284	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,ethambutol,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,tetracycline,triclosan
NZ_SAIS01000033.1|WP_133471801.1|Group15_4	Group06	0.57116634	Zetaproteobacteria	0.23181629	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,tetracycline
NZ_JADYXO010000001.1|WP_197175201.1|Group15_4	Group06	0.82220876	Gammaproteobacteria	0.6173735	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,ethambutol,glycopeptide,isoniazid,multidrug,peptide,pleuromutilin,quinolone,rifamycin,tetracycline,triclosan
AAXMQF010000035.1|EGQ8512308.1|Group15_4	Group06	0.8860883	Gammaproteobacteria	0.36363196	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,ethambutol,glycopeptide,isoniazid,multidrug,peptide,quinolone,rifamycin,sulfonamide,tetracycline,triclosan
AAXNZX010000005.1|EGR2741355.1|Group15_4	Group06	0.99945027	Gammaproteobacteria	0.9934681	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,glycopeptide,multidrug,peptide,quinolone,rifamycin,sulfonamide,tetracycline
NZ_SEUL01000046.1|WP_149605093.1|Group15_4	Group15	0.65202916	Gammaproteobacteria	0.96017927	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,fosfomycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline,triclosan
NZ_NNNG01000013.1|WP_140147234.1|Group15_4	Group06	0.696505	Zetaproteobacteria	0.4547902	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,fosfomycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline,triclosan
NZ_CP031760.1|WP_119232311.1|Group15_4	Group06	0.9982809	Gammaproteobacteria	0.9991555	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,glycopeptide,isoniazid,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
NZ_QGQU01000001.1|WP_109874774.1|Group15_4	Group06	0.8161774	Unassigned	0.383757	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,chloramphenicol,ethambutol,fosfomycin,glycopeptide,multidrug,peptide,quinolone,rifamycin,tetracycline
NZ_JAGJDY010000003.1|WP_211070025.1|Group15_4	Group06	0.43094176	Zetaproteobacteria	0.32768467	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,chloramphenicol,elfamycin,fosfomycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
NZ_SEUL01000059.1|WP_149605551.1|Group15_4	Group08	0.7748447	Zetaproteobacteria	0.35081	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,fosfomycin,glycopeptide,isoniazid,multidrug,peptide,pleuromutilin,quinolone,rifamycin,tetracycline,triclosan
NZ_WXWL01000049.1|WP_161426240.1|Group15_4	Group04	0.9452713	Gammaproteobacteria	0.39213282	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,chloramphenicol,elfamycin,ethambutol,fosfomycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
CP018023.1|APD85042.1|Group15_4	Group06	0.9997484	Gammaproteobacteria	0.9981142	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,glycopeptide,isoniazid,multidrug,peptide,quinolone,rifamycin,sulfonamide,tetracycline
NZ_MBQA01000067.1|WP_069019615.1|Group15_4	Group06	0.6658841	Zetaproteobacteria	0.40071508	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,chloramphenicol,elfamycin,ethambutol,fosfomycin,glycopeptide,multidrug,peptide,pleuromutilin,polymyxin,quinolone,rifamycin,sulfonamide,tetracycline,triclosan
JACBQY010000005.1|MBM4840416.1|Group15_4	Group08	0.7166276	Gammaproteobacteria	0.706233	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline,triclosan
JAHJOW010000214.1|MBU1309685.1|Group15_4	Group03	0.33990523	Gammaproteobacteria	0.4875902	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,glycopeptide,multidrug,peptide,quinolone,rifamycin,sulfonamide,tetracycline,triclosan
AAOMMJ010000040.1|EDW8572546.1|Group15_4	Group04	0.45738697	Gammaproteobacteria	0.3842648	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,chloramphenicol,elfamycin,ethambutol,fosfomycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
CP006004.1|AGQ91106.1|Group15_4	Group08	0.501423	Zetaproteobacteria	0.42611262	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,fosfomycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline,triclosan
JACBSX010000003.1|MBM5067037.1|Group15_4	Group06	0.54839337	Gammaproteobacteria	0.40460706	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,glycopeptide,multidrug,peptide,quinolone,rifamycin,sulfonamide,tetracycline,triclosan
NZ_JACGUX010000065.1|WP_182181173.1|Group15_4	Group04	0.6612661	Gammaproteobacteria	0.47607774	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,chloramphenicol,elfamycin,fosfomycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
NZ_MCWZ01000294.1|WP_102405203.1|Group15_4	Group06	0.99956673	Gammaproteobacteria	0.9635827	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,glycopeptide,isoniazid,multidrug,peptide,quinolone,rifamycin,sulfonamide,tetracycline,triclosan
NZ_JWSV02000003.1|WP_005494794.1|Group15_4	Unclassified	0.37888294	Zetaproteobacteria	0.42574885	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,chloramphenicol,elfamycin,fosfomycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
NZ_QRRJ01000019.1|WP_140371576.1|Group15_4	Group06	0.48885095	Gammaproteobacteria	0.3758052	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,glycopeptide,multidrug,peptide,quinolone,rifamycin,sulfonamide,tetracycline,triclosan
NZ_WUWI01000032.1|WP_206445652.1|Group15_4	Group06	0.99995124	Gammaproteobacteria	0.99956125	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,chloramphenicol,elfamycin,ethambutol,fosfomycin,glycopeptide,isoniazid,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
NZ_CP046782.1|WP_083110909.1|Group15_4	Group06	0.4686398	Gammaproteobacteria	0.19527963	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,chloramphenicol,elfamycin,ethambutol,fosfomycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline,triclosan
AAXMXH010000021.1|EGQ9501973.1|Group15_4	Group04	0.91960394	Gammaproteobacteria	0.19272779	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,chloramphenicol,elfamycin,fosfomycin,glycopeptide,multidrug,peptide,pleuromutilin,polymyxin,quinolone,rifamycin,sulfonamide,tetracycline
NZ_JAEFCD010000004.1|WP_198814790.1|Group15_4	Group08	0.6991144	Betaproteobacteria	0.60500354	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,fosfomycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline,triclosan
NZ_JMQN01000046.1|WP_036190021.1|Group15_4	Group15	0.79274315	Gammaproteobacteria	0.55698264	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
NZ_CP078724.1|WP_218763070.1|Group15_4	Group08	0.9918439	Gammaproteobacteria	0.44825548	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,chloramphenicol,elfamycin,fosfomycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
NZ_FIZX01000001.1|WP_082804268.1|Group15_4	Group02	0.22564912	Deltaproteobacteria	0.19950272	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
NZ_NNPL01000280.1|WP_140063850.1|Group15_4	Group08	0.9519975	Betaproteobacteria	0.64361274	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,glycopeptide,multidrug,peptide,quinolone,rifamycin,sulfonamide,tetracycline
NZ_WTLA01000001.1|WP_166376344.1|Group15_4	Group06	0.99984014	Gammaproteobacteria	0.96419597	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,fosfomycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline,triclosan
NZ_JAKILJ010000031.1|WP_188925706.1|Group15_4	Group06	0.63029027	Zetaproteobacteria	0.30651397	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,glycopeptide,multidrug,peptide,quinolone,rifamycin,sulfonamide,tetracycline
NZ_PKMB01000070.1|WP_101945176.1|Group15_4	Group08	0.93561155	Betaproteobacteria	0.43180302	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,glycopeptide,isoniazid,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline,triclosan
NZ_KB905170.1|WP_019028989.1|Group15_4	Group06	0.5400633	Deltaproteobacteria	0.2407233	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline,triclosan
NZ_VTXU01000096.1|WP_171393507.1|Group15_4	Group15	0.25571918	Gammaproteobacteria	0.3259604	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,fosfomycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
NZ_AHHF01000035.1|WP_004742842.1|Group15_4	Group02	0.2670071	Deltaproteobacteria	0.16324364	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,fosfomycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline,triclosan
NZ_SEUK01000053.1|WP_149614898.1|Group15_4	Group13	0.9997565	Gammaproteobacteria	0.99906427	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,glycopeptide,isoniazid,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline,triclosan
NZ_VSFT01000028.1|WP_148525901.1|Group15_4	Group02	0.33997715	Gammaproteobacteria	0.833024	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,glycopeptide,multidrug,peptide,quinolone,rifamycin,sulfonamide,tetracycline
NZ_JACHHU010000006.1|WP_184423424.1|Group15_4	Group08	0.61716294	Zetaproteobacteria	0.4681483	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,chloramphenicol,elfamycin,ethambutol,fosfomycin,glycopeptide,multidrug,peptide,pleuromutilin,polymyxin,quinolone,rifamycin,sulfonamide,tetracycline,triclosan
NZ_AUXY01000077.1|WP_063362767.1|Group15_4	Group07	0.66865814	Gammaproteobacteria	0.5298308	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,ethambutol,glycopeptide,isoniazid,multidrug,peptide,quinolone,rifamycin,sulfonamide,tetracycline,triclosan
NZ_CP078631.1|WP_218743251.1|Group15_4	Group06	0.99815375	Gammaproteobacteria	0.98859394	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
NZ_JAATOR010000093.1|WP_167413405.1|Group15_4	Group08	0.730364	Spirochaetia	0.3242836	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,glycopeptide,isoniazid,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline,triclosan
NZ_VFOJ01000001.1|WP_123325897.1|Group15_4	Group08	0.9824457	Gammaproteobacteria	0.7802349	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,fosfomycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
NZ_NRDJ01000001.1|WP_116870328.1|Group15_4	Unclassified	0.3841312	Unassigned	0.3055152	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,ethambutol,glycopeptide,multidrug,peptide,quinolone,rifamycin,tetracycline,triclosan
NZ_JMCG01000002.1|WP_039431550.1|Group15_4	Group08	0.7314918	Gammaproteobacteria	0.6129076	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,fosfomycin,glycopeptide,isoniazid,multidrug,peptide,quinolone,rifamycin,sulfonamide,tetracycline,triclosan
CR954246.1|CAI86536.1|Group15_4	Group06	0.99997354	Gammaproteobacteria	0.99562436	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,chloramphenicol,elfamycin,ethambutol,fosfomycin,glycopeptide,isoniazid,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
NZ_AUYA01000027.1|WP_063355644.1|Group15_4	Group15	0.33492482	Zetaproteobacteria	0.4160286	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,chloramphenicol,elfamycin,fosfomycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
NZ_CP011477.1|WP_047011501.1|Group15_4	Group08	0.59566414	Planctomycetia	0.27100247	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,fosfomycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline,triclosan
DACQGC010000008.1|HAS6086110.1|Group15_4	Group08	0.44150135	Betaproteobacteria	0.40247256	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,fosfomycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline,triclosan
AAXNOQ010000081.1|EGR1411734.1|Group15_4	Group08	0.95981693	Zetaproteobacteria	0.3505411	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,ethambutol,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
NZ_JAGJEG010000009.1|WP_211055554.1|Group15_4	Group06	0.75656253	Betaproteobacteria	0.40515646	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,fosfomycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline,triclosan
NZ_JANFVC010000007.1|WP_140156307.1|Group15_4	Group04	0.48234975	Deltaproteobacteria	0.26717722	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline,triclosan
NZ_CAJDZK010000003.1|WP_182028972.1|Group15_4	Group04	0.6440501	Gammaproteobacteria	0.68034136	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
PASF01000011.1|MBC54497.1|Group15_4	Group08	0.92495424	Deltaproteobacteria	0.4383726	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,fosfomycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
NZ_QOUW02000111.1|WP_085319995.1|Group15_4	Group08	0.8005347	Gammaproteobacteria	0.26599544	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,glycopeptide,isoniazid,multidrug,peptide,quinolone,rifamycin,tetracycline,triclosan
NZ_JANFRT010000111.1|WP_033928117.1|Group15_4	Group06	0.99496955	Gammaproteobacteria	0.92398554	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
NZ_NNIY01000014.1|WP_140082492.1|Group15_4	Group08	0.999561	Betaproteobacteria	0.6016027	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,fosfomycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,tetracycline,triclosan
NZ_JAHKPB010000029.1|WP_102270532.1|Group15_4	Group08	0.99895847	Betaproteobacteria	0.39261582	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,fosfomycin,glycopeptide,multidrug,peptide,quinolone,rifamycin,tetracycline,triclosan
NZ_POSL01000007.1|WP_102963415.1|Group15_4	Group06	0.42078525	Zetaproteobacteria	0.28089333	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,fosfomycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline,triclosan
NZ_PNCO02000002.1|WP_138524738.1|Group15_4	Group06	0.99975556	Gammaproteobacteria	0.993091	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,fosfomycin,glycopeptide,isoniazid,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline,triclosan
NZ_UHIS01000005.1|WP_004397167.1|Group15_4	Group06	0.86127096	Zetaproteobacteria	0.7386575	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,chloramphenicol,ethambutol,fosfomycin,glycopeptide,multidrug,peptide,quinolone,rifamycin,tetracycline,triclosan
NZ_VIPK01000042.1|WP_085602647.1|Group15_4	Group08	0.8804173	Gammaproteobacteria	0.6010366	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,glycopeptide,multidrug,peptide,quinolone,rifamycin,tetracycline,triclosan
NZ_BBPJ01000005.1|WP_041058400.1|Group15_4	Group06	0.99911493	Gammaproteobacteria	0.9928226	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,glycopeptide,isoniazid,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
NZ_VOLR01000064.1|WP_146801350.1|Group15_4	Group08	0.9303426	Zetaproteobacteria	0.32883498	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,chloramphenicol,elfamycin,ethambutol,fosfomycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,tetracycline,triclosan
PAUX01000027.1|MBD56062.1|Group15_4	non-inti				
NZ_MT219826.1|WP_113454255.1|Group15_4	Group06	0.30864874	Deltaproteobacteria	0.32299235	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,chloramphenicol,elfamycin,ethambutol,fosfomycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
NZ_BAFK01000019.1|WP_040552246.1|Group15_4	Group04	0.46150976	Gammaproteobacteria	0.682199	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
NZ_CP046835.1|WP_158123521.1|Group15_4	Group08	0.39027077	Zetaproteobacteria	0.3667358	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,fosfomycin,glycopeptide,isoniazid,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline,triclosan
NZ_JACJDY010000021.1|WP_182672626.1|Group15_4	Group06	0.9991025	Gammaproteobacteria	0.9460453	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
NZ_JABUZB010000006.1|WP_193038534.1|Group15_4	Group04	0.37350404	Gammaproteobacteria	0.71515256	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,chloramphenicol,elfamycin,ethambutol,fosfomycin,glycopeptide,multidrug,peptide,pleuromutilin,polymyxin,quinolone,rifamycin,sulfonamide,tetracycline
NZ_MWPV01000001.1|WP_086742183.1|Group15_4	Group08	0.3917517	Zetaproteobacteria	0.25688455	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,fosfomycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline,triclosan
JAGPVU010000092.1|MBQ0724661.1|Group15_4	Unclassified	0.42393485	Zetaproteobacteria	0.29501048	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,chloramphenicol,elfamycin,fosfomycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
